Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
2,Microorganisms : Friend and Foe,Assertion & Reason Type,Level - 2,5,"Assertion : Viruses that infect bacteria are called bacteriophages.
Reason : Bacteriophages are devoid of capsid.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
2,Microorganisms : Friend and Foe,Assertion & Reason Type,Level - 2,6,"Assertion : Atmospheric nitrogen is always fixed by nitrogen-fixing microorganisms.
Reason : They convert ammonia present in atmosphere to nitrites and nitrates.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,d,,AR
2,Microorganisms : Friend and Foe,Assertion & Reason Type,Level - 2,7,"Assertion : Bacterial cell walls are not like the plant cell.
Reason : Bacterial cell wall is not made up of cellulose.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
2,Microorganisms : Friend and Foe,Assertion & Reason Type,Level - 2,8,"Assertion : Cooling stops microbes from growing.
Reason : A refrigerator keeps food at about 50^0&C.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,b,,AR
2,Microorganisms : Friend and Foe,Assertion & Reason Type,Level - 2,9,"Assertion : Bacteria are useful in leather industry and jute industry.
Reason : Bacteria separate jute fibres and perform leather tanning.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
2,Microorganisms : Friend and Foe,Assertion & Reason Type,Level - 2,10,"Assertion : Bacteria and fungi are used to make medicines.
Reason : These medicines are used to cure viral diseases.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,1,"Consider the following statements and select the option which correctly identifies true (T) and false (F) ones.
i) Diatoms float in water due to the presence of light storage fats with silica.
ii) AIDS virus kills WBC and reduces immunity of the body.
iii) Escherichia coli is present in intestine of human where they help in digestion of food.
iv) A virus always consists of double strands of DNA or RNA surrounded by protein coat.","i - T, ii - F, iii - T, iv - F","i - T, ii - T, iii - T, iv - F","i - T, ii - T, iii - F, iv - F","i - T, ii - F, iii - T, iv - T",,b,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,2,Select the incorrect statement.,Anthrax is a bacterial disease that affects humans and cattle.,Rust of wheat is a fungal disease that spread by air.,Citrus canker is a viral disease that affects citrus fruits.,Yellow vein mosaic is a viral disease that affects bhindi.,,c,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,3,"Refer to the given outline of N~2* cycle.
Identify X and Y and select the correct statement regarding this.","In the process X, protein is converted into ammonia by the action of bacteria while
in the process Y nitrates present in the decaying remains get converted into free nitrogen gas.","In the process X, nitrates present in the soil get converted into free nitrogen gas while
in the process Y, protein is converted into ammonia by the action of bacteria.","Process X represents the conversion of ammonia into nitrates while process y
represents the conversion of nitrates into the free nitrogen gas.",Process X represents the conversion of ammonia into nitrites while process Y represents the conversion of complex organic compound like proteins into ammonia.,CH-2-3-ROW-134,b,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,4,"Refer to the given figure showing different steps regarding antibodies fighting against a disease.
Arrange them in a correct sequence.",(ii) -> (i) -> (iii),(i) -> (ii) -> (iii),(i) -> (iii) -> (ii),(iii) -> (i) -> (ii),CH-2-4-ROW-135,a,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,5,"Refer to the given figures P, Q, R and S.
Which of the following statements are correct regarding them?
i)  P is the mould from which penicillin is made.
ii) R is considered as connecting link between plants and animals.
Iii) Q and S are parasites which live in the bodies of other organisms including human beings.
iv) R· anh d S bear chlorophyll and prepare food m t e presence of sunlight.
v) S is colonial form of algae.","(ii), (iv) and (v) only","(i), (ii), (iv) and (v) only","(i), (iii) and (iv) only","(i), (ii), (iii), (iv) and (v)",CH-2-5-ROW-136,a,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,6,Identify the given microorganism and select the incorrect statement regarding it.,It is a saprophyte commonly called as black bread mould,It reproduces by means of spores,It results in the spoilage of food materials.,"It is a parasitic fungus that causes various diseases in plants, animals and humans.",CH-2-6-ROW-137,d,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,7,"Refer to the given dichotomous key. Identify
P -T and select the incorrect statement.
I. (a) It is unicellular organism. - Go to II
   (b) It is multicellular organism. - Go to IV
II. (a) It possesses well organised nucleus - Go to III
    (b) It lacks well organised nucleus. - [E]
III. (a) Nutrition is parasitic. - [Q]
     (b) Nutrition is mixotrophic. - [R]
IV. (a) It possesses chlorophyll. - [S]
      (b) It lacks chlorophyll. - [T]",P can convert lactose sugar of milk into lactic acid.,R could be Euglena which possesses cilia that helps in movement.,Q could be Plasmodium which causes malaria or it could be Entamoeba which causes amoebic dysentery in humans.,S could be a plant like pondweed whereas T could be a scavenger like vulture or a decomposer like Rhizopus,,b,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,8,Match column I with column II and select the correct option from the given codes,"P-(vi), Q-(iv), R-(i), S-(ii), T-(iii), U-(v)","P-(ii), Q-(v), R-(iii), S-(i), T-(vi), U-(iv)","P-'(iv), Q-(vi), R-(i), S-(v), T-(ii), U-(iii)","P-(i), Q-(iii), R-(iv), S-(ii), T-(vi), U-(v)",CH-2-8-ROW-139,a,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,9,"Study the given figures and select the correct statements regarding these.
(i) Organism P is a unicellular green alga.
(ii) Organism Q is a parasitic protozoan.
(iii) Organism Q causes diseases in human beings.
(iv) Both the organisms P and Q cannot synthesise their own food.",(i) and (ii) only,"(ii), (iii) and (iv) only","(i), (ii) and (iii) only","(i), (ii), (iii) and (iv)",CH-2-9-ROW-140,c,,MCQ
2,Microorganisms : Friend and Foe,Olympiad / HOTS Corner,Level-3,10,"The manufacture of bread, beer and wine involves alcoholic fermentation of glucose to ethanol by yeast. Which of the following five statements concerning this pro~ess are correct?
I. Yeast carries out fermentation because yeast cells lack mitochondria.
II. For every molecule of ethanol produced, one molecule of CO2 evolves.
III. For every one molecule of glucose fermented, net two molecules of ATP are generated.
IV. More than 80% of the chemical energy of the glucose is released as heat.
V. Glycolysis is an integral part of this fermentation.","II, III and IV","I, II, III and V","II, III and V","I, IV and V",,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,1,Environment in which an animal lives is called its,Habitat,Home,Reservoir,Resort,,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,2,Indiscriminate cutting of forests is called,afforestation,reforestation,deforestation,None of these,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,3,Species which are at the verge of extinction are called,Extinct,Endangered,Endemic,None of these,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,4,Species which are restricted only to specific area and not in any other geographical area are called ____ species.,Extinct,Endangered,Endemic,None of these,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,5,Natural causes of deforestation include,Forest fires,Lightning,Electric currents,Both (a) and (b),,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,6,Growing of plants in an area where forest existed earlier but has been removed is known as,deforestation,reforestation,afforestation,Both (a) and (b),,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,7,Which of the following is not a hotspot found in India?,Himalayas,Indo-Burma,Eastern Ghats,Sundalands,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,8,Which of the following are the uses of IUCN Red Data Book?,Developing awareness about the importance of threatened biodiversity,Identification and documentation of endangered species,Providing a global index of the decline of biodiversity,All of these,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,9,Which of the following are living resources in nature?,Flora,Fauna,Soil,Both (a) and (b),,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,10,Which of the following is celebrated as Biological Diversity Day?,29th December,3rd December,5th June,21st March,,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,11,The factors that pose a great threat to biodiversity are,habitat destruction,introduction of alien species,pollution,All of these,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,12,Which of the following is a consequence of man's interference with nature?,Increase in natural resources,Biological imbalance,Increase in the ozone layer,Reappearance of some extinct species,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,13,Which of the following is the example of human interference with nature that has upset the biological equilibrium?,Afforestation,Recycling of paper,Poaching endangered animals,Rain harvesting,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,14,Which of the following is a biodiversity hotspot?,Lakes,Rivers,Deserts,Forests,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,15,Which control method(s) should be adopted to restore balance in the ecosystems?,Rainwater harvesting for conservation and management of water,Conservation of ocean resources and preservation of marine life,Public awareness programmes concerning conservation of wildlife,All of these,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,16,Which of the following is not true regarding the importance of wildlife?,Ecological value,No commercial value,Scientific value,Aesthetic value,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,17,Which of the following is not a threatened wild animal of India?,Leopard,Nilgiri Langur,Sloth,Fox,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,18,Which of the following is/are the need(s) for conservation of biodiversity?,Biodiversity maintains balance in the ecosystems.,Wild animals and plants provide a variety of commodities,Wildlife is needed for breeding programmes,All of these,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,19,Which of the following is not an effective way to conserve living organisms?,Carry out afforestation,Establish national parks,Import organisms from other countries,Establish centres to look after endangered species,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,20,Which of the following human activities may cause the extinction of species?,Using animal parts as traditional medicines,Encouraging hunting as a sport,Using animal parts as decorative pieces,All of these,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,21,Which of the following animals has become almost extinct?,Wolf,Rhinoceros,Hippopotamus,cheetah,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,22,Deforestation results in,acid rain,greenhouse effect,increased oxygen content in the atmosphere,decreased carbon dioxide content in the atmosphere.,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,23,What is a National Park?,An area strictly reserved for improvement of wildlife,An area where grazing and cultivation are permitted,A park where the whole nation can have picnics,A park which can be privately owned,,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,24,Which of these national parks is not paired correctly with its state?,Gir National Park - Gujarat,Corbett National Park - Uttaranchal,Kanha National Park - Madhya Pradesh,Bharatpur National Park - Karnataka,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,25,Proper management of the environment is important so that,humans can continue to live,plants would not become h tinct,animals would not become extinct,the balance of environment can be maintained,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,26,Red data book contains list of,endangered plants and animals,extinct animals only,endangered plants only,exotic animals and plants,,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,27,The major cause of forest destruction is,indiscriminate hunting and poaching,pollution,destruction of natural habitats,natural disaster,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,28,Which of the following is not an in situ conservation?,Hotspot,Biosphere reserves,National park,Zoo,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,29,Chipko movement is concerned with,plant conservation,Project Tiger,animal breeding,plant breeding,,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 1,30,Which fact is wrong about zoos or zoological parks?,Animals are conserved outside their natural homes,The number of zoos/zoological parks is more than 800.,"Most of them have captive breeding programmes to restore those species which
have become extinct in wild",It is an example of in situ conservation,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,31,The management of forest or woodlands is known as,Sericulture,Silviculture,Apiculture,pisciculture.,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,32,"The totality of genes, species and ecosystems of a region is known as",Biosphere,Biodiversity,Bioconservation,Biocommunity,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,33,"Uncontrolled deforestation leads to
(i) Destruction of habitats
(ii) Soil erosions           (iii) Flooding",(i) Only,(i) and (ii),(ii) and (iii),"(i), (ii) and (iii)",,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,34,How many megabiodiversity nations are present in the world?,10,17,14,16,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,35,Which of the following must be practised to conserve the environment?,Deforestation,Recycling,Soil erosion,Increase in pollution,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,36,The introduction of exotic species into an area,helps to conserve wildlife,helps to protect biodiversity,affects native species adversely,helps native species to survive,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,37,"How does our government protect the rainforests of our country?
(i) Prohibit the cutting of trees that are not mature enough.
ii) Trees that have been chopped down are replanted.
iii) Discourage the use of pesticides in agriculture",(i) and (ii),(i) and (iii),(ii) and (iii),"(i), (ii) and (iii)",,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,38,Special projects launched to protect endangered species are,Project Tiger,Project Elephant,Project Crocodile,All of these,,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,39,Species which are going to enter the endangered category are called,extinct in wild species,rare species,vulnerable species,fossil species,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,40,Which of the following is not suitable for the conservation of tigers?,Set up sanctuaries to protect animals,Establish forest reserve,Establish more recreational and tourist centres in the forest,Increase public awareness on the consequences of indiscriminate hunting of the animals,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,41,Which of the following is not the reason for reduction in biodiversity?,Deforestation,Green revolution,Hunting,Environmental pollution,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,42,"Which of the following is /are true about conservation programmes?
i) They protect the ecosystem from destruction.
ii) They prevent the depletion of natural resources.
iii) They maintain the population of endangered plant and animal species.",(i) Only,(i) and (ii),(ii) and (iii),"(i), (ii) and (iii)",,d,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,43,What is a core zone in a biosphere reserve?,A zone where human activity is permitted,A zone where human activity is not permitted,A zone where controlled hunting is permitted,A zone where burn cultivation is permitted,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,44,MAB (Man and biosphere) programme is an initiative of,IUCN,UNESCO,WWF,MEF,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,45,The slogan of Chipko movement is associated with five Fs. Which of the following correctly matches with the five Fs?,"Food, fodder, fuel, fibre and fertiliser","Food, fodder, fuel, fibre and fertility","Food, fodder, fibre, fire-wood and furniture","Food, firewood, fibre, fertility and furniture",,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,46,Extensive plantation of trees to increase forest cover is,deforestation,Afforestation,Agroforestry,Social forestry,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,47,The organisation that maintains red data book is,IUCN,WWF,UNESCO,MEF,,a,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,48,The first national park of India is,Gir National Park,Kaziranga National Park,Jim Corbett National Park,Kanha National Park,,c,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,49,Dodo is a/an,critically endangered species,extinct species,endangered species,vulnerable species.,,b,,MCQ
3,Conservation of Plants and Animals,Multiple Choice questions,Level - 2,50,"Refer to the given Venn diagram
Select the correct option regarding X, Y, and Z.",X is a biosphere reserve.,Y is a national park.,"X is a national park, Y is a sanctuary and Z is a biosphere reserve.",Z is a sanctuary where cultivation of land can be done,CH-3-50-ROW-191,c,,MCQ
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,1,"Directions : In each of the following questions, a statement of Assertion is given followed by a corresponding statement of Reason just below it. Of the statements, mark the correct answer as

Assertion : Great Indian Bustard is a rare species.
Reason : Vulnerable species are rare species.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,d,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,2,"Assertion : National Parks are meant for the welfare of the wildlife.
Reason : National Parks are controlled by State Governments",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,3,"Assertion : A sanctuary is formed for the conservation of animals only.
Reason : Restricted human activities are allowed in sanctuaries.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,b,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,4,"Assertion : A biosphere reserve is a specified area.
Reason : No restriction on human activities has been imposed in biosphere reserve.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,5,"Assertion : Pitti island of Lakshadweep is a sanctuary.
Reason : Lions are protected in Pitti island.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,6,"Assertion : Project Tiger is launched to improve tiger population.
Reason : Tiger is an endangered animal in India.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,7,"Assertion : Bird ringing was carried in Harike Pattan Sanctuary.
Reason : Bird ringing was helpful in bird census",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,a,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,8,"Assertion : ""Chipko Andolan"" was done by women of Reni village.
Reason : ""Chipko Andolan"" was done to protect wildlife",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,9,"Assertion : Red data book has a record of endangered species.
Reason : Endangered species are in need to be noticed.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,b,,AR
3,Conservation of Plants and Animals,Assertion & Reason Type,Level - 2,10,"Assertion : A biosphere reserve is a large protected area set aside for
conservation of wildlife, plant animal and microorganism resources, and the traditional life of the tribals living in that area.
Reason : The Pachmarhi biosphere reserve in Madhya Pradesh contains two national parks and one wildlife sanctuary.",If both assertion and reason are true and reason is the correct explanation of assertion.,"If both assertion and reason are true but reason is not the correct explanation of assertion,",If assertion is true but reason is false.,If both assertion and reason are false.,,c,,AR
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,1,"Refer to the given flow chart and select the correct option regarding P, Q, R and S.",P could be wild buffalo whereas Q could be chinkara,Q could be golden langur whereas S could be passenger pigeon,R could be Hawaiian crow whereas S could be Asiatic lion,Q could be Asiatic wild ass whereas R could be Tibetan antelope,CH-3-1-ROW-202,b,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,2,"Read the given paragraph and select the correct option regarding P, Q, Rand S.
According to Red list of International Union for Conservation of Nature and Natural Resources (IUCN), __P__ is an extinct animal, _Q_ is an
endangered animal, __R__ is a vulnerable animal whereas __S__ is a critically endangered animal.",A,B,C,D,CH-3-1-ROW-203,b,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,3,In which book endangered plant species names are published?,Endangered species book,Green data book,Red data book,Yellow data book,,c,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,4,"Read the given statements and select the correct option.
i) ______ is the first biosphere reserve of India.
ii) _______ is the number and variety of plants, animals and other organisms that exist.
iii) Species that no longer exist anywhere on the earth are called _______ species.
iv) Cutting down forest and using the land for other purpose is known as _______",A,B,C,D,CH-3-4-ROW-205,b,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,5,Which one of the following is a renewable resource?,Coal,Oil,Forest,Petrol,,c,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,6,Which one is the 1st National Park in India?,Kanha National Park,Jim Corbett National Park,Kaziranga National Park,Satpura National Park,,b,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,7,"Pachmarhi Biosphere Reserve includes X national park and two wildlife sanctuaries - Y and Z. 
Select the option which correctly identifies X, Y and Z.",X - Satpura; Y - Bori; Z - Pachmarhi,X - Bari; Y - Satpura; Z - Pachmarhi,X - Pachmarhi; Y - Satpura; Z - Bari,X-Tawa; Y - Bari; Z- Pachmarhi,,a,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,8,"Following is the data of four species (S~1& - S~4&) present(+) or absent (-) in five different habitats (P, Q, R, Sand T). Which species has the maximum diversity?",,,,,CH-3-8-ROW-209,b,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,9,Match the columns and select the correct option.,"A-(iv), B-(ii), C-(i), D-(iii)","A-(ii), B-(iv), C-(i), D-(iii)","A-(iii), B-(i), C-(ii), D-(iv)","A-(ii), B-(i), C-(iv), D-(iii)",CH-3-9-ROW-210,b,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,10,"Select the correct statement(s).
i) Protected areas are formed to conserve plants and animals in those areas.
ii) Along with plants and animals, their habitats are also protected in the protected areas.
iii) Hunting, poaching and grazing are strictly prohibited in the protected areas, however plantation and cultivation are allowed.",(i) and (iii),(ii) and (iii),Only (iii),(i) and (ii),,d,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,11,"Select the incorrect statements about species.
i) It is a group of population which are capableof interbreeding.
ii) Members of a species may or may not have common characteristics.
iii) Members of a species can reproduce fertile offsprings with members of any other species.
iv) A particular species of animal or plant may be endemic to a zone, a state or a country.",(i) and (iv),(ii) and (iii),(iii) and (iv),"(ii), (iii) and (iv)",,b,,MCQ
3,Conservation of Plants and Animals,Olympiad / HOTS Corner,Level - 3,12,"Read the following statements and select the correct ones.
i) Hotspots are those specific regions of megabiodiversity nations which have large number of endemic species.
ii) The Asiatic lion (babbar sher) is endemic to Gir forests in Gujarat.
iii) Increase in atmospheric CO~2* concentration due to deforestation does not affect global temperature.
iv) Rare species are the species that are not likely to survive and will soon become extinct if the causative factors continue to operate.",(i) and (ii),(ii) and (iii),(i) and (iv),"(i), (ii), (iii) and (iv)",,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,1,Which of the following is not true about cells?,Cells do not live forever.,New cells are produced to replace the old cells which die as well as for the growth of an organism.,,Different types of cells have different functions. ,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,2,Plant cells can usually be distinguished from animal cells because only plant cells possess,mitochondria and lysosomes,chromosomes and lysosomes,chloroplast and cell wall, chloroplast and Golgi complex,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,3,"""Cells are basic structural units of living organisms."" It is called so because",cells exhibit a variety of shapes and sizes,number of cells varies from organism to organism,the smallest living part of an organism is cell,cells were first observed in cork by Robert Hooke in 1665.,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,4,Some cells of our body can be about a foot long. These are,nerve cells,muscle cells,bone cells,gland cells.,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,5,What is the function of chloroplast in plants?,To absorb carbon dioxide during photosynthesis,To break up water into hydrogen and oxygen during photosynthesis,To synthesise food in the presence of sunlight,To form carbon dioxide and glucose in sunlight,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,6,Cell is best defined as,the smallest part of a living being,the part that can be seen only under microscope,the starting point in the life of all organisms,the structural and functional unit of life.,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,7,"The small rod-shaped structure bound by a double membrane which helps in the oxidation
of food to release energy is",mitochondrion,Golgi complex,nucleus,vacuole.,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,8,Energy currency of the cell is,ADP,FTP,ATP,All of these,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,9,Sac like structures which help in the synthesis and storage of many substances is,endoplasmic reticulum,nucleus,mitochondria,Golgi bodies,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,10,Which of the following organelles act as digestive system within the cell?,Golgi bodies,Centrosomes,Lysosomes,Mitochondria,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,11,The colourless plastids are called ___ and their main function is ___,"chloroplasts, photosynthesis","leucoplasts, respiration","chromoplasts, protection from sunlight","leucoplasts, storage of food",,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,12,Cheek cell are made up of,muscle cells,epithelial cells,nerve cells,brain cells.,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,13,The component of the cell with hereditary material is,nucleus,protoplasm,cytoplasm,plastid,,a,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,14,The vacuoles in the cells are filled up with,enzymes,cell sap,nucleoplasm,proteins,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,15,The study related to the structure and functioning of cells is known as,palynology,karyology,cytology,embryology.,,c,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,16,Which of the following is the main difference between onion peel cells and human cheek cells?,"Presence of mitochondria in onion peel cells
only.",Presence of cell wall in onion peel cells only,Absence of plasma membrane in human cheek cells.,Absence of endoplasmic reticulum in human cheek cells.,,b,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,17,"The ""kitchen of the cell"" is called",Cell wall,Nucleus,Vaculoes,Plastids,,d,,MCQ
4,Cell - Structure and Functions,Multiple Choice Questions,Level - 1,18,Which organelle is usually found associated with the nucleus of the cell in animals?,endoplasmic reticulum,Vacuole,Chromosome,Mitochondria,,a,,MCQ
