Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
3,Atomic Structure,Further Practice,Multiple Choice Questions,12,The mass number of an element is 27.  If it has 14 neutrons then valence shell of this element is :,K,L,M,N,,C,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,13,The fundamental particles present in an atom are :,at protons and the electrons,the electrons and the neutrons,the protons and the neutrons,the electrons and the nucleons,,D,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,14,The ratio between the neutrons present in nitrogen atom and silicon atoms with mass numbers 14 and 28 is :,7 : 3,3 : 7,1 : 2,2 : 1,,C,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,15,The number of nucleons in the isotopes of an atom ~Z*X^m& are :,m,Z,m + Z,m - Z,,D,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,16,"When alpha particles are sent through a thin metal foil, most of them go straight through the foil because :",Alpha particles are much heavier than elctrons,Alpha particles are positively charged,most part of the atom is empty,alpha particles move with the high velocity,,C,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,17,The expression for radius of a Bohr orbit in hydrogen atom is ,a,b,c,d,CH-3-17-ROW-159,B,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,18,"As the principal quantum number increases, the difference of distance of separation between consecutive energy levels :",decreases,remains the same,increases,some times increases and sometimes decreases,,C,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,19,The change in velocity when electron jumps from the first orbit to the second orbit is ,Half its original velocity,twice its original velocity,one fourth its original velocity,equal to its original velocity,,A,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,20,The radius of the first orbit of hydrogen is 0.53 ^0&A.  The radius of second orbit of He^+& would be :,0.265 ^0&A,1.06 ^0&A,2.12 ^0&A,0.53 ^0&A,,B,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,21,The charge of an electron is 1.6 x 10^-19& coulombs.  What will be the value of charge on Na^+& ion?,1.6 x 10^19&C,3.2 x 10^-19&C,2.4 x 10^-19&C,10 x 106 x 10^-19&C,,A,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,22,The frequency associated with photon of radiation having an wavelength of 6000 ^0&A is :,5 x 10^14& Hz,5 x 10^10& Hz,2 x 10^14& Hz,5 x 10^15& Hz,,A,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,23,The radius of the fourth orbit of an atom is 0.64 nm.  The radius of the 3rd orbit of the atom is :,3.6 nm,0.036 nm,36 nm,0.36 nm,,D,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,24,Radius of 3rd Bohr orbit is ,6.529 ^0&A,2.116 ^0&A,4.761 ^0&A,8.464 ^0&A,,C,,MCQ
3,Atomic Structure,Further Practice,Multiple Choice Questions,25,The ratio of the energy of photon of 2000 ^0&A wavelength to that of 4000 ^0&A wavelength is :,1 : 4,4 : 1,1 : 2,2 : 1,,D,,MCQ
3,Atomic Structure,Further Practice,Multiple Answer Questions,1,Bohr's model can explain :,The spectrum of hydrogen atom only,Spectrum of an atom or ion containing single electron only,The stability of atom,The solar spectrum,,"B, C",,MAQ
3,Atomic Structure,Further Practice,Multiple Answer Questions,2,"If the velocity of an electron in the second orbit of hydrogen atom is x, the velocity in forth orbit will be",x / 16,0.5 x ,x / 4,x / 2,,"B, D",,MAQ
3,Atomic Structure,Further Practice,Multiple Answer Questions,3,In Bohr's model of atom :,Electrons revolve around the nucleus in circular orbits,These circular orbits or shells are stationary,Each shell in associated with a definite amount of energy,all shells have equal enery level,,"A, B, C",,MAQ
3,Atomic Structure,Further Practice,Multiple Answer Questions,4,"According to Bohr, when electron jumps from one shell to another","If it gains energy, it moves away from the nucleus.",When it gains energy it moves towards the nucleus,It emits energy in the form of radiations when it moves from higher energy level to lower energy level.,It always gains energy in the form of light.,,"A, C",,MAQ
3,Atomic Structure,Further Practice,Multiple Answer Questions,5,From Bohr's model radius of the orbit and energy of the hydrogen atom are calculated as :,Radius of the 1st orbit is 0.529 ^0&A,energy of the 1st orbit is -13.6 eV,Energy of the 1st orbit is -27.72 x 10^-19&J,radius of the 1st orbit is 1.06 ^0&A,,"A, B, C",,MAQ
3,Atomic Structure,Further Practice,Multiple Answer Questions,6,In Rutherford's model of atom,Atom is a planetary model,Electrons never loose nor gain energy,Electron revolve around nucleus with higher velocities to counter balance the forces of electrostiatic forces of attraction between protons and electrons,Electrons do not move at all,,"A, C",,MAQ
3,Atomic Structure,Further Practice,Multiple Answer Questions,7,Bohr's model could not explain the spectra :,of electron species having more than electron,in the presence of magnetic field,of metal atoms,in the presence of electric field.,,"A, B, D",,MAQ
3,Atomic Structure,Further Practice,Assertion and Reason type questions,1,"Assertion : Cathode rays get deflected towards the negative plate of electric field.
Reason  : Cathode rays are negatively charged known as electrons.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,D,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,2,"Assertion : The ratio of radius of first orbit to second orbit of hydrogen atom is 1 : 4
Reason  : Radius for each circular orbit = 0.529 n^2& A",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,3,"Assertion : Only one in 2000 of alpha particles deflected in Rutherford's experiment.
Reason  : Most of the space in the atom is empty",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,B,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,4,"Assertion : Isobars are identical in chemical properties
Reason  : Isobars have same atomic numbers",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,D,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,5,"Assertion : e/m ratio of anode rays is independent of nature of gas.
Reason  : All anode rays are protons",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,D,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,6,"Assertion : Atom is electrically neutral
Reason  : An atom contains equal number of protons and electrons",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,7,"Assertion : The angular momentum of the electron revolving in a stationary orbit is equal to integral multiples of h/2π
Reason  : Angular momentum of an electron orbiting around the nucleus is qunatized.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,8,"Assertion : To overcome electrostatic force of altraction between electrons and nucleus, they revolve around the nucleus.
Reason  : Mass of the atom is almost due to its nucleus",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,B,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,9,"Assertion : The kinetic energy of an electron orbiting in theird orbit is less than the electron orbiting in second orbit.
Reason  : As we move away from the nucleus the forces of attraction between electron and the nucleus increases.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,C,,AR
3,Atomic Structure,Further Practice,Assertion and Reason type questions,10,"Assertion : Bohr's model could not account for the spectra of multi electron species.
Reason  : Bohr's could not consider inter electronic repulasions.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,1,Radius of tenth Bohr orbit of the hydrogen atom is _______^0&A.,0.53,5.3,53,5.3 x 5,,C,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,2,Neutron was discovered by :,Rutherford ,Thomson,Newton,Chadwick,,D,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,3,Rutherford's experiment for the first time proved that atom has,Protons,Nucleus,Neutrons,Electrons,,B,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,4,Radius of the second Bohr's orbit is,2.12 nm,0.212 nm,0.053 nm,0.106 nm,,A,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,5,Who modified Bohr's theory by introducing elliptical orbits for electron path :,Rutherford ,Thomson,Sommerfield,Hund,,C,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,6,How many electrons are present in the M Shell of the atom of an element with atomic number 24 :,5,6,12,13,,D,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,7,"The atomic number (Z) of an element is 25.  In its ground state, how many electrons are present in the N Shell :",13,2,15,3,,B,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,8,Ratio of masses of proton to electron is nearly,1.8,1.8 x 10^+3&,Infinite,None of these,,B,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,9,Number of valence electrons in carbon is :,3,1,4,None,,C,,MCQ
3,Atomic Structure,Further Practice,Section-C-Previous Contest Questions,10,Which of the following elements has least number of electrons in its M Shell?,K,Mn,Nickel,Sc,,A,,MCQ
4,Classification of Elements,Summative Exercise,Fill in the Blanks,1,"In Dobernier classification of elements, the atomic weight of the middle element is equal to the ________ of the extreme elements of a traid.",,,,,,Average ,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,2,"In Newland's classification, elements are arranged in an increasing order of their ___________.",,,,,,Atomic Weight,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,3,The long form of the periodic table consists of ________ horizontal rows and _______ vertifical columns.,,,,,,7 and 8,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,4,In Mendeleeff's periodic table few elements that are chemically similar are placd in separate _______.,,,,,,Groups,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,5,"As we move from left to riught in a period, the atomic size _____________.",,,,,,Decreases,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,6,__________ group elements lose electrons easily.,,,,,,IA,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,7,Zero group elements are known as _____________,,,,,,Inert gases,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,8,"In long form, shortest period is ___________",,,,,,First,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,9,"The elements with atomic numbers 10, 18 belong to same _______.",,,,,,Group,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,10,The elements present in horizontal rows of a periodic table have same _____________.,,,,,,Valence shell,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,11,The biggest atom is _________.,,,,,,Caesium,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,12,Eka silicon is also known as __________.,,,,,,Germanium,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,13,"In a group from top to bottom, ionisation energy _________.",,,,,,Decreases,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,14,Diagonal relationship of elements in due to same __________,,,,,,Size,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,15,"In a group, basic nature _________ from top to bottom.",,,,,,Increases,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,16,In the electronic configuration outermost orbit number is considered as its ____________ number.,,,,,,Period,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,17,The distance between the centre of nucleus and the outermost orbit of the atoms is called __________.,,,,,,Atomic Radius,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,18,Units of ionisation energy is _________.,,,,,,eV,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,19,"According to modern periodic law, the properties of elements are the periodic functions of their _______.",,,,,,Atomic number,,FIB
4,Classification of Elements,Summative Exercise,Fill in the Blanks,20,___________ period is incomplete.,,,,,,Seventh,,FIB
4,Classification of Elements,Summative Exercise,True / False,21,"In Mendeleeff's periodic table, elements are arranged in an increasing order of their atomic number.",,,,,,0,,TF
4,Classification of Elements,Summative Exercise,True / False,22,Elements are classified for their systematic study.,,,,,,1,,TF
4,Classification of Elements,Summative Exercise,True / False,23,Dobernier classified elements into sets of three chemically similar elemetns called triads.,,,,,,1,,TF
4,Classification of Elements,Summative Exercise,True / False,24,VIA group elements are known as chalcogens.,,,,,,1,,TF
4,Classification of Elements,Summative Exercise,True / False,25,Active elements are placed on the right side of the periodic table.,,,,,,0,,TF
4,Classification of Elements,Summative Exercise,True / False,26,Fifth period of the modern periodic table has 18 elements.,,,,,,1,,TF
4,Classification of Elements,Summative Exercise,True / False,27,Elements of the same group have same number of electrons for bonding.,,,,,,1,,TF
4,Classification of Elements,Summative Exercise,True / False,28,Potassium is the most reactive alkali metals.,,,,,,0,,TF
4,Classification of Elements,Summative Exercise,True / False,29,In a group from top to bottom unclear charge increases.,,,,,,0,,TF
4,Classification of Elements,Summative Exercise,True / False,30,Fluorine is the highest electronegative element.,,,,,,1,,TF
4,Classification of Elements,Summative Exercise,Match the Following,31,Match the following,"A-r, B-s, C-q, D-p","A-r, B-s, C-p, D-q","A-s, B-r, C-p, D-q","A-q, B-s, C-p, D-r",CH-4-30-ROW-225,B,,MCQ
4,Classification of Elements,Summative Exercise,Match the Following,32,Match the following,"A-q, B-r, C-p, D-s","A-s, B-r, C-q, D-p","A-s, B-r, C-p, D-q","A-s, B-p, C-r, D-q",CH-4-31-ROW-226,C,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,1,The element having the least size from the following is ,Boron,Carbon,Aluminium,Silicon,,B,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,2,"The electronic configuration of an element is 2,8,8,2. This element is ",An alkali metal,an alkaline earth metal,a halogen,a noble gas,,B,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,3,The long form of the periodic table is based on ,number of electrons,mass of the atoms,electro negativity,shape of the atom,,A,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,4,The pair of atomic numbers which belong to the same group.,"9, 14","17, 51","6, 53","12, 56",,D,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,5,Anomalous pair among the following is ,Boron - Silicon,Aluminium - Nickel,Beryllium - Indium,Cobalt - Nickel,,D,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,6,Element with atomic number 15 and mass number 31 is present in :,Group 5 and Period 4,Group 15 and Period 3,Group 5 and Period 3,Group 15 and Period 4,,B,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,7,"If the radius of an element X of electronic configuration is 2, 8, 3 is 0.76 ^0&A, the radius of element Y of electronic configuration 2, 8, 5 is :",0.64 ^0&A,0.76 ^0&A,0.88 ^0&A,1.08 ^0&A,,A,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,8,Which of the following element is a representative element?,Fe,Mn,Ge,V,,C,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,9,The number of valence electrons of caesium is :,1,2,6,3,,A,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,10,Largest ion among the following is :,Na^+&,O^2*,S^-2&,Cl^-&,,C,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,11,Which one of the following is diagonally related pair?,"Be, Al","Li, Mg","B, Si",All the above,,D,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,12,"In the given elements, which element does not have 2 valence electrons?",Ba,Zn,Na,Ca,,C,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,13,As we move from left to right in a period electronegativity value :,decreases,Increases,remains same,Does not following regular trend,,B,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,14,"If ionisation energy of an element in a group is x kJ mol^-1&, then the possible ionisation energy value in kJ mol^-1& of another element situated below that element will be :",6x /5,2x / 3,4x,7x / 5,,B,,MCQ
4,Classification of Elements,Further Practice,Multiple Choice Questions,15,"Among the following metals, which one has the weakest metallic character?",Li,Na,K,Cs,,A,,MCQ
4,Classification of Elements,Further Practice,Multiple Answer Questions,1,Elements are classified,To correlate their properties with some fundamental property.,To study the elements better.,To find relationshp among elements,To formulate a table,,"A, B, C",,MAQ
4,Classification of Elements,Further Practice,Multiple Answer Questions,2,Which of the following are the demerits of Mendeleeffs periodic table?,No proper position for hydrogen is given,Grouping of chemically dissimilar elements,Position given to isotopes,Presence of anomalous pairs,,"A, B, D",,MAQ
4,Classification of Elements,Further Practice,Multiple Answer Questions,3,Which of the following position of elements have same number of valence electrons as that of element of atomic number 6?,Group 3 and Period 4,Group 14 and Period 4,Group 6 and Period 4,Group 14 and Period 3,,"A, B, D",,MAQ
4,Classification of Elements,Further Practice,Multiple Answer Questions,4,The pair of elements having same number of valence electron :,"Zn, Mg","Cl, I","Na, Ca","C, Ge",,"A, B, D",,MAQ
4,Classification of Elements,Further Practice,Multiple Answer Questions,5,"As we move from left to right in a period, which of the periodic properties decreases?",Electro negativity,Atomic size,Electro positivity,Metallic character,,"B, C, D",,MAQ
4,Classification of Elements,Further Practice,Assertion and Reason type questions,1,"Assertion : According to Doberneir's a group of three similar elements arranged in their increasing atomic weights show that atomic weight of middle is equal to the arithmetic mean of the other two elements.
Reason :  Atomic weight is equal to one twelfth of mass of a carbon atom",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,B,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,2,"Assertion : Newland's law of octaves of elements is a function of their state that the property of every eighth element is the repetition of the first.
Reason : The maximum of 8 electrons can be accommodated in valence shell.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,B,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,3,"Assertion : Alkali metals have least value of ionisation  energy within a period.
Reason :  They precedes halogens in periodic table.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,C,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,4,"Assertion : Smaller the size of an atom greater is the electronegativity
Reason : Electro negativity refer to the tendency of atom to share electrons with other.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,C,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,5,"Assertion : According to Mendeleeffs periodic law; The properties of elements is the periodic a function of their atomic number.
Reason : Mendeleeffs periodic law could explain the phenomena of anomalous pairs.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,D,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,6,"Assertion : First period of periodic table is shortest period
Reason : A K shell can accommodate a maximum of two electrons",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,7,"Assertion : Atomic size decreases as we move from left to right in a period.
Reason : In a period from left to right the number of valence electrons in the same shell increases.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,A,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,8,"Assertion : As we move from left to right the reactivity of the elements increases.
Reason : Noble gases are placed at the extreme right of the period.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,D,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,9,"Assertion : The size of Na^+& ion is smaller than Na.
Reason : Na^+& has same nuclear charge as that of Na.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,B,,AR
4,Classification of Elements,Further Practice,Assertion and Reason type questions,10,"Assertion : The valence electrons of most electropositive elements are 8.
Reason : Elements with 8 valence electrons are stable due to completely filled valence shell.",If both Assertion and Reason are CORRECT and Reason is the CORRECT explanation of the Assertion.,"If both Assertion and Reason are CORRECT, but Reason NOT THE CORRECT explanation of the Assertion.","If Assertion is CORRECT, but Reason is INCORRECT",If both Assertion and Reason are INCORRECT,,D,,AR
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,1,The number of periods present in the long form of the periodic table are :,6,7,8,18,,B,,MCQ
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,2,"As per the modern periodic law, the physical and chemical properties of elements are periodic functions of their """,Atomic number,electronic configuration,Atomic weight,atomic size,,B,,MCQ
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,3,Which of the following pairs of atomic numbers represents elements belonging to the same group?,"11, 20","12, 30","13, 31","14, 33",,C,,MCQ
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,4,The 100^th& element is named in honor of :,Einstein,Bohr,Fermi,Curie,,C,,MCQ
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,5,All the elements in a group in the periodic table have similar :,Atomic weights,Number of valence electrons,Mass Number,Atomic number,,B,,MCQ
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,6,Which of the following group of elements are more reactive?,Representative elements,Inert gas,Transition elements,Inner transition elements,,A,,MCQ
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,7,Which of the following is the largest in size?,Br,I,I^-&,I^+&,,C,,MCQ
4,Classification of Elements,Further Practice,Section-C-Previous Contest Questions,8,"The correct order of atomic size of Na, Be and Mg is :",Be > Mg > Na,Na > Mg > Be,Mg > Na > Be,Na = Mg > Be,,C,,MCQ
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,1,Atoms are less stable than their __________.,,,,,,Molecules,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,2,The electro valency theory explains that atoms are held together by an ___________ that resulted due to transfer or sharing of electrons.,,,,,,Attractive Force,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,3,A _________ of an element is surrounded by the valence electrons of its atoms represented in the form of dots.,,,,,,Lewis dot structure,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,4,Ionic compounds are soluble in ________ solvents.,,,,,,Polar,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,5,During the formation of ionic bond _______ transfer takes place from one atom to the others.,,,,,,Electron,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,6,In ammonia molecule __________ bond formation takes place between nitrogen and hydrogen.,,,,,,Polar covalent,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,7,_______ covalent compounds are affected by electric field.,,,,,,Polar,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,8,A negatively charged ion is known as ____________,,,,,,Anion,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,9,A magneisum ion has a net positive charge while magnesium atom has __________,,,,,,No charge,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,10,"In potassium chloride, __________ bond formation takes place between potassium and chloride.",,,,,,Ionic ,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,11,"During the formation of hydronium ion, water molecule acts as ________.",,,,,,Donor,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,12,The Lewis dot diagram representing ammonia molecule is _______,,,,,,DUMMY,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,13,Brine solution conducts electricity because it contains _________,,,,,,Oppositely charged ions,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,14,Covalent compounds are usually liquids or gases due to _____ between their molecules.,,,,,,Weak force of attraction,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,15,"For the maximum ionic character during bond formation, low charge on cation and a _____ anion are required.",,,,,,low charge,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,16,A coordinate covalent bond is represented by an _________ from donot to acceptor.,,,,,,Arrow,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,17,During the formation of a bond when atoms approach each other the __________ decreases.,,,,,,Potential energy,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,18,In case of formation of ionic compounds the electro negativity difference between them is Greater than 1.7,,,,,,1,,TF
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,19,The number of elctron pair shared between two atoms of same element or different elements during its formation of molecules is known as ___________.,,,,,,Covalency ,,FIB
5,Chemical Bonding,Summative Exercise,Fill in the Blanks,20,Ionic solutions are good conductors of _________.,,,,,,Electricity,,FIB
5,Chemical Bonding,Summative Exercise,True / False,21,Na is more stable than Na^+&.,,,,,,0,,TF
5,Chemical Bonding,Summative Exercise,True / False,22,A chloride ion is bigger than its neutral atom.,,,,,,1,,TF
5,Chemical Bonding,Summative Exercise,True / False,23,Molecules possess more energy than the total energy of their combining atoms.,,,,,,0,,TF
5,Chemical Bonding,Summative Exercise,True / False,24,"In nature, all elements during bond formation acquire octet configuration.",,,,,,0,,TF
5,Chemical Bonding,Summative Exercise,True / False,25,In Lewi's dot symbols dots indicate the number of electrons of inner shell.,,,,,,0,,TF
5,Chemical Bonding,Summative Exercise,True / False,26,Ionic compounds does not exits as molecules.,,,,,,1,,TF
