Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
2,Biological Classification and Diversity in Organisms,,Elementary Questions,68,Nitrosomonas is a,chemoautotroph,photoautotroph,chemoheterotroph,photoheterotroph,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,69,Which one of the following is said to be an omnipresent organism?,Algae,Bryophytes,Bacteria,Gymnosperms,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,70,The main difference between gram-positive and gram-negative bacteria resides in the composition of,cilia,cell wall,cytoplasm,cell membrane,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,71,Streptomyces rimosus is the source of the antibiotic,erythromycin,aureomycin,terramycin,chloramphenicol,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,72,Selman A. Waksman got the Noble Prize for the discovery of,Streptomycin,Chloromycetin,Neomycin,Penicillin,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,73,The antibiotic chloromycetin is derived from,"Strepto,myces venèzuelae",Streptomyces grisesus,Streptomyces rimosus,Streptomyces fradiae,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,74,Which of the following bacteria is used in the production of vinegar commercially?,Escherichia toll,Acetobacter aceti,Beggiatoa,Leptothrix,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,75,Vinegar is produced,by fermentation of sugar by Aspergillus,by fermentation of sugar by Saccharomyces cerevisiae,"a two-step process, first involving fermentation of sugar by yeast and second involving fermentation of ethyl alcohol by acetic acid bacteria",by fermentation of sugar by Lactobacillus,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,76,Which of the following is called milk bacterium?,Rhizobium,Azotobacter,Lactobacillus,Clostridium,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,77,"Camel, cattle, and sheep digest cellulose by virtue of",their enzymes,symbiotic E. toll,symbiotic protozoa and bacteria,symbiotic viruses and nematodes,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,78,The Streptococcus lactis is responsible for,tanning of leather,flavouring of leaves of tea,conversion of milk into curd,conversion of curd into lactic acid,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,79,Bacteria leaf blight is a serious disease of,paddy,potato,tomato,wheat,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,80,Crown gall disease is caused by,bacteria,virus,fungi,Mycoplasma,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,81,Citrus canker is caused by,Pseudomonas seralaris,Xanthomonas oryzae,Xanthomonas citri,Pseudomonas solanacearum,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,82,"The following is aerobic, free-living nitrogen fixing soil bacterium",Rhizobium,Clostridium,Azotobacter,Pseudomonas,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,83,Clostridium is an example of,obligate aerobic nitrogen fixing bacteria,facultative aerobic nitrogen fixing bacteria,aerobic nitrogen fixing bacteria,non-nitrogen fixing bacteria,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,84,Bacteria that get their energy by fermentation and for whom oxygen is lethal are called,obligate aerobes,facultative aerobes,facultative anaerobes,obligate anaerobes,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,85,Protists obtain their food as,heterotrophs only,"photosynthesisers, heterotrophs and symbionts",photosynthesisers only,Chemosynthesisers,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,86,Protists that are diploid reproduce sexually by the process of,cyst formation,zygotic meiosis,gametic meiosis,binary fission,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,87,"The bacterium, which lives symbiotically in the root nodules of leguminous plant and fix atmospheric nitrogen, is",Nitrobacter,Nitrosomonas,Rhizobium,Xanthomonas,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,88,Nitrifying bacteria play an important role by converting,ammonia into nitrates,decaying plants and animals into ammonia,nitrates into nitrites,atmospheric nitrogen into nitrates,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,89,Nitrates are converted into nitrogen by,ammonifying bacteria,denitrifying bacteria,nitrogen fixing bacteria,nitrifying bacteria,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,90,"The bacterial decomposition of nitrogenous organic compounds in the absence of abundant oxygen usually results in the formation of substances of offensive odour, chiefly sulphur compounds. Such anaerobic decomposition is called",denitrification,nitrogen fixation,nitrification,putrefaction,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,91,The process of the decay of the remains and excreta of the animals and plants is known as,denitrification,nitrification,nitrogen fixation,ammonification,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,92,Diatoms are,chrysophytes,dinoflagellates,euglenoid flagellates,slime moulds,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,93,Diatoms are also known as,green algae,cyanobacteria,golden brown algae,blue green algae,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,94,Auxospore formation is exhibited by,green algae,diatoms,desmids,blue green algae,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,95,Cell wall in one of the following is extremely well preserved in abundance as fossils,diatoms,dinoflagellates,slime moulds,eiliates,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,96,Which of the following structures is responsible for locomotion in diatoms?,Valve,Raphe,Pseudopodia,Flagella,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,97,The diatoms do not readily decay like most other algae as,they are nonliving cells,they have waterproof cell walls,they have a mucilaginous wall,they have highly siliceous walls,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,98,Diatomaceous earth consists of the shells of members of which phylum?,Dinoflagellates,Diatoms,Chlorophyta,Myxomycota,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,99,"Which of the following terms is used for a plant body not differentiated into root, leaf and stem?",Mycelium.,Hypha,Thallus,Thalamus,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,100,Plectenchyma is tissue composed of,aerenchyma,mycelial threads of fungi,parenchyma,tracheids of higher plants,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,101,What are mycorrhizae?,the fruiting bodies of basidiomycetes,mutualistic associations of plant roots and fungi,the horizontal hyphae that spread out oveer food,asexual structures formed by deuteromycetes,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,102,Axenic culture is,pure culture without any contamination,culture of tissue,culture of genes,pure culture of a microbe without nutrient,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,103,Fungi penetrate their host by,mechanical means,mechanical and enzymatic action,enzymatic action,by hooks and suckers,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,104,Zygospores are formed in,Puccinia,Penicillium,Alternaria,Mucor,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,105,The reduction division in the life cycle of Rhizopus occurs,at the time of germination of zygospore,during the formation of germ sporangium,during asexual reproduction,during the formation of gametangium,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,106,Which division of fungi is commonly known as members of which phylum? sac fungi?,Ascomycota,Zygornycota,Deuteromycota,Oarnycota,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,107,In all members of Ascomycetes the number of ascospores and their arrangement in an ascus are as follows,eight ascospores in a linear order,four ascospores in a linear order,either eight or four ascospores but always in linear order,either eight or four ascospores' in a linear order or unorder,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,108,In Penicillium conidia are produced,in sori consisting of several conidiophores,on unbranched conidiophores,on branched condiophores,on both branched and unbranched conidiophores,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,109,Fruiting body in Penicillium is known as,cleistothecium,apothecium,perithecium,pycnidium,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,110,The very fine asexual spores characteristic of ascomycetes are called,conidia,zygospores,ascospores,basidiospores,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,111,Fungal spores produced asexually at the tip of hyphae are called,arthrospores,onidia,sporangiospores,oidia,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,112,Vegetative phase of slime moulds is called,plasmodium,hypha,sporangium,eyst,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,113,Spores of true slime moulds are produced in structures called,sporangia,pseudoplasmodium,plasmodia,sporoeytes,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,114,Black mould is the common name for,Aspergillus niger,Penicillium notatum,Albugo candida,Saccharomyces octosporous,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,115,Which of the following causes disease in human beings?,Puccinia,Aspergillus,Rhizopus,Cystopus,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,116,"During storage, grains are usually contaminated with an aflatoxin, an agent of significant toxicity in poultry. This allatoxin is produced by the growth of :",accharomyces cerevisae,spergillus flavus,a certain type of virus,a bacillus bacterium,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,117,In which of the following aflatoxin was first discovered?,Aspergillus flavus,Sclerospora graminicola,Puccinia graminis,Helm inthosporium oryzae,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,118,Which fungus is commonly known as 'Pink bread mould'?,Aspergillus,Penicillium,Neurospora,Colletotrichum,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,119,What is the name given to the female reproductive structure of Neurospora?,oogottium,ascogonium,ascocarp,macrogametagium,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,120,"Fungus, without any mycelium,is",Puccinia,Agaricus,Albugo,Accharomyces,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,121,Yeast is an important source of,"Riboflavin,(vitanmin B)",Vitamin A,VitaminD,Ascorbic acid (vitamin C),,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,122,To which of the following class does the yeast belong?,Zygomycetes,Asidiomycetes,Ascomycetes,Deuteromycetes,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,123,Rhizopus belongs to,Oomycota,Zygomycota,Ascomycota,Basidiomycota,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,124,Which of the following is the common bread mould' fungus?,Aspergillus,Mucor,Rhizopus,Neurospora,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,125,Which one of the following is typically coenocytic?,Zygomycetes,Basidiomycetes,Chlorophyceae,Ascomycetes,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,126,The wall of hyphae of Rhizopus is made up of,callow,cellulose,pectin,chitin,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,127,Red tide is caused by,Noctiluca,Pyrocyst,Gonyaulax,Euglena,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,128,What is the outer coat of Euglena called?,Cuticle,Pericarp,Cutin,Pellicle,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,129,"An organism, which is connecting link between animals and plants, is",Virus,Amoeha,Euglena,Noctiluca,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,130,Light sensitive structure of euglenoids is,flagellum,eyespot,chloroplast,cilium,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,131,Ergot of rye is caused by,Synchytrium endobioticum,Solanum virus-I,Calviceps purpurea,Puccinia recondita,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,132,Tikka disease of groundnut is caused by,Cercospora,Colletotrichum,Phytophthora,Peronospora,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,133,In which disease do you find atrophied plant parts?,Powdery mildew of grapes,Downy mildew of mustard,Stem gall of coriander,Green ear disease of bajra,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,134,Point out a disease in which you find hypertrophy,Loose smut of wheat,Stem gall of coriander,Stem rust of wheat,Powdery mildew of grapes,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,135,Which one of the following diseases is caused by inaninmate pathogen?,Late blight of potato,Whiptail of cauliflower,Stem rust of wheat,Ergot of rye,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,136,Powdery mildew of cropss is caused by,Ascomycetes,Bacteria,Phycomycetes,Basidiomycets,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,137,Bunt disease of wheat is caused by,Talletia,Ustilago,Cystopus,Puccinia,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,138,Severe famine of Bengal of 1942-43 was due to the destruction of rice crop by a fungus called,Helminthosporium,Penicillium,Puccinia,Phytophthora:,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,139,"Reduced development of whole: plant, or plant parts or certain tissues due to infection by pathogen is known as",hyperplasia,khypoplasia,hypertrophy,scab,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,140,The disease Ergot of rye is caused by,Claviceps purpurea,Fusarium oxysporum,Scleorspora graminicola,Ustilago tritici,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,141,Which one of the following causes hypertrophy of floral parts?,Aspergillus,Cystopus,Nostoc,Sclerospora,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,142,"Study of fungi is known as
The study of fungi is known as mycology",Phycology,Mycolegy,Palynology,Dendrology,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,143,The classification of the fungi are based mainly on,the asexual stagee,the sexual reproductive stage,the structure of vegetative mycelium,both the mycelial structure and sexual stage,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,144,Which of the following ways of acquiring nutrients is not characteristic of fungi?,Autotrophic,Heterotrophic,Parasftic,Saprophytic,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,145,Who among the following is regarded as 'Father of Mycology'?,Aristotle,Fritsch,De Bary,Otto Meyehof,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,146,What is the threadlike basic structural element of a fungus?,filament,mycelium,pseudoparenchyma,hyphae,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,147,Which one of the following is facultative parasite.,Fusarium,Puccinia,Mucor,Ustilago,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,148,"Facultative saprophyte is one, which is ",normally a parasite but can be a saprophyte,always parasite,normally a saprophyte but acquires a parasite mode,always saprophytic,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,149,"In fungi, the food material is stored in the form of",starch,fructose,sucrose,glycogen,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,150,The famous potato famine that occurred in Ireland in 1845 was caused by the infection of,Alternaria solani,Phytophthora infestans,Synchytrium endobioticum,Helminthosporium oryzae,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,151,Late blight of potato is caused by,Zternaria solani,Phytophthora infestans,Fusarium moniliforme,Synchytrium endobioticum,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,152,Early blight of potato is caused by,Alternaria solani,Helminthosporium oryzae,Cystopus candidus,Phytophthora infestans,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,153,The famous Irish famine is related to a disease of potato known as,late blight of potato,early blight of potato,dry rot of potato,leaf spot of potato,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,154,Black wart disease of potato is caused by,Pythium debaryanum,Phytophthora infestans,Synchytrium endobioticum,Peronospora viticola,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,155,A pimple like eruption on host tissue is known as,smut,lesion,necrosis,pustule,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,156,Recurrence of rust in northern India is caused by,Teleutospores,asidiospores,Pycniospores,redospores,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,157,"Which spores, produced in the life cycle of Puccinia are binucleate, stalked and help to spread the infection on the wheat plants?",aeciospores,uredospores,teliospores,Wbasidiospores,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,158,Which one of the following is largest fungus?,Penicillium notatum,Oxyporus nobilissimus,Amanita phalloids,Mycoplasma laidawii,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,159,Commercial source of manufacture of citric acid is,Citrus fruit,Aspergillus,Penicillium,Bacteria,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,160,Fungi growing on wood are:,epizoic,epixylous,epiphyllous,epirhizous,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,161,The coprophilic fungi inhabit,dead wood,food articles,decaying leaves,dung substratum,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,162,Who is called the father of Indian mycology and plant pathology?,K.C. Mehta,S.R. Kashyap,E.J. Butler,S.C. Maheshwari,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,163,What is a puftball?,fungus,alga,moss,pine cone,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,164,The brown gills of the mushroom,help the plant to float in water after heavy rainfall,bears spores which help in reproduction,help in respiration,have no function to perform,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,165,"In Agaricus, the cell in which reduction division takes place is knownas",basidium,basidiospore,ascus,ascospore,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,166,Which one the following is not an airborne disease?,Black stem rust of wheat,Coffe rust,Blast of Rice,Potato mosaic disease,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,167,Which of the following is not a fungal disease?,White rust of crucifers,Red rust of tea,Rust of coffee,Rust of wheat,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,168,Name the pathogen responsible for 'White Rust of Crucifers',Alternaria,Puccinia,Cystopus,Ustilago,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,169,"A compact, hard mass of fungus mycelium is known as",gall,scab,sclerotium,tikka,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,170,Mode of nutrition in Amoeba is called,holophytic,saprophytic,holozoic,saprozoic,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,171,Amoeba ingests motile & active prey by the process called,import,circumfluence,invagination,circumvallation,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,172,Ingestion of algal filament by Amoeba is called,circumvallation,invagination,circumfluence,impot,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,173,The main function of contractile vacuole in Amoeba is,removal of excess salts,excretion,osmoregulation,thermoregulation,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,174,In which of the following organelle of Amoeba systole & diastole take place?,Pseudopodia,Contractile vacuole,Plasmalemma,Food vacuole,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,175,In which group the locomotory organelles are absent?,Flagellata,Sporozoa,Rhizopoda,Ciliata,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,176,Which class of protozoa is totally parasitic?,Flagellata,Sporozoa,Rhizopoda,Ciliate,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,177,"The presence of two types of nuclei, a macronucleus and a micronucleus, Is characteristic of protozoan grouped under",Sarcodina,Flagellata,Sporozoa,Ciliata,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,178,Amoeba is a/an,mass of protoplasm,complete organism,acellular complete organism,cell,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,179,A species of Amoeba is called 'proteus' because it,has abundance of proteins,constantly changes its body shape,does not change its body shape,has protoplasm,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,180,Amoeba belongs to class,Ciliophora,Sarcodina,Mastigophora,Sporozoa,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,181,Amoeba was discovered by,Linnaeus,Leeuwenhoek,Rosenhot,Lambl,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,182,Type of pseudopodia formed in Amoeba,lobopodia,actinopodia,filopodia,reticulopodia,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,183,Pathogenicc nature of Entamoeba histolytica was first described by,Ronald Ross,Lambl,Losch,Hyman,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,184,"Contractile vacuoles are the characteristic osmoregulatory organelles of Protozoans. Name the protozoan among the following, which does not have contractile vacuole.",Paramecium,Euglena,Amoeba,Entamocba,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,185,Entamoeba histolytica is found in,rectum of man,colon of man,oral cavity of man,stomach of man,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,186,Entamoeba histolytica infections are transmitted through,bird droppings,contamination of water and food,insects bites,sweat,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,187,Which of the following is human parasitic protozoan found inthe mouth attacking gums and teeth?,Entamoeba gingivalis,Entamoeba toll,Entamoeba histolytica,Giardia intestinalis,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,188,Plasmodium vivax belongs to the class,Sarcodina,Telosporea,Ciliata,Mastigophora,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,189,The protozoans that cause malaria in humans are,trichosomes,dinoflagellates,sporozoans,radiolarians,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,190,Which set of species names belong to same genus?,vivax and falciparum,livia and gangeticus,Sapiens and cristatus,proteus and histolytica,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,191,Which of the following is pathogen and vector of malaria respectively?,Plasmodium and Anopheles,Trypanosoma and Anopheles,Trichomonas and blow fly,Leishmania and sandfly,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,192,The malaria day is celebrated on,25th April,26th January,15th August,5th June,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,193,Benign malaria is caused by,Plasmodium vivax,Plasmodium falciparum,Plasmodium malariae,None of the above,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,194,Incubation period of Plasmodiumm vivar is about,10 hours,10 days,10 weeks,14 days,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,195,Tertian malaria is caused by,Anopheles ovale,Culex falciparum,Plasmodium vivax,Plasmodium malariae,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,196,Quartan malaria is caused by Plasmodium,ovale,falciparum,malariae,vivax,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,197,Sir Ronald Ross discovered that,malaria is caused by foul air,4 species of Plasmodium cause malaria,malaria is transmitted by Anopheles,malaria is caused by a protozoan,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,198,Who discovered Plasmodium?,Sir Patric Manson,Sir Ronald Ross,Grassi,Charles Lavern,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,199,Male mosquito does not carry malarial parasite because,it is too small to carry the malarial parasite,it lacks the modified mouthparts,it cannot digest malarial parasite,none of these,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,200,"The organ, which enlarges after malarial infection in our body is",spleen,thymus,blood,liver,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,201,The malarial parasite is introduced into human blood as,metacryptozoite,sporozoite,cryptozoite,schizonts,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,202,Infective stage of Plasmodium that infects man is known as,schizont,trophlosole,sporozoite,merozoites,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,203,The resultant cells of schizogony in the life cycle of malarial parasite is,merozoites,ookinetes,sporozoites,schizont,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,204,Where would you find the pre and exoerythrocytic cycles of Plasmodium?,spleen of man,liver cells of man,stomach of female Anopheles mosquito,salivary glands of Anopheles mosquito,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,205,Stage of the life cycle of Plasmodium that occurs in human liver cells is,erythrocytic cycle,gamogony,pre-erythrocytic cycle,sporogony,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,206,Exo-erythrocytic schizogony occurs in,liver during which metacryptozoites are formed,leucocytes,liver during which cryptozoites are formed,red blood cells,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,207,Schizont is a stage in the life history of malarial parasite occurring in,stomach of Anopheles,salivary glands of Anopheles,blood of Anopheles,RBC of man,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,208,Malarial fever in man coincides with the liberation of one of the following into the blood,metacryptozoite,trophozoite,merozoite,cryptozoite,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,209,The poisonous substance released as a result of rupturing of schizont in RBC of malaria's patient is,haemoglobin,haem,haemozoin,haematin,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,210,Erythrocytic eycle of Plasmodium does not have,trophozoite,schizont,signet ring,ookinete,,d,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,211,Which stages of Plasmodium are likely to be found in the stomach of a female Anopheles. which has just taken a blood meal from a patient of malaria?,"Merozoites, trophozoites and gametocytes","Sporozoites, trophozoites and gametes","Merozoites, gametocytes and zygotes","Gametocytes, ookinetes and gametes",,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,212,Gametocytes of malarial parasite form in,stomach of female Anopheles,blood of man,stomach of male Anopheles,salivary gland of Anopheles,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,213,Which stage of malarial parasite escapes digestion in stomach of mosquito?,Merozoite,Trophozoite,Gametocytes,Sporozoite,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,214,"In the life-cycle of Plasmodium vivax, the microgametocyte undergoes exflagellation in the",erythrocyte of man,stomach of the female Anopheles,blood plasma of man,liver cells of man,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,215,Exchange of gametic material takes place in Paramecium during,conjugation,binary fission,endomixis,encystment,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,216,In a weak electrical field Paramecium,dies,moves towards cathode,encysts,moves towards anode,,b,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,217,"Spraying of iol upon stagneant water controls malaria, because",mosquito larvae cannot breathe,water becomes impure for mosquitoes,oil kills malarial parasites in mosquitoes,specific gravity of water increases,,a,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,218,Quinine the remedy for malaria is extracted from,bark of Cinnamon,stem of Hevea,bark of Cinchona,leaves of Ocimum,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,219,The drug used against Plasmodiunm falciparum is,Nivaqu ne,Resochin,Metakelfin,Melubrin,,c,,MCQ
2,Biological Classification and Diversity in Organisms,,Elementary Questions,220,The tough skin surface of Paramecium is known as,ectoderm,pellicle,epidermis,plasmalemma,,b,,MCQ
