Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,AnswerDescription,QuestionType
2,Tissues,,Level - 6,4,"Assertion : Compound epithelium covers surfaces exposed to mechanical or chemical abrasions.
Reason : Protection of underlying tissues is a function of simple epithelium.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
2,Tissues,,Level - 7,5,"Assertion : Materials are exchanged between epithelial and connective tissues by diffusion.
Reason : Blood vessels are usually absentin epithelial tissue.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
2,Tissues,,Level - 8,6,"Assertion : Sclerenchyma fibres constitute the major mechanical tissue of the plants.
Reason : The cells are thick walled and are made up of lignin",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
2,Tissues,,Level - 9,7,"Assertion : Death of companion cell results in the death of its adjacent sieve tube member.
Reason : Companion cells and sieve tube cells are derived from the same mother cell.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
2,Tissues,,Level - 10,8,"Assertion : Xylem and phloem are complex tissues. 
Reason : Complex tissue is collection of different types of cells.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,a,,AR
2,Tissues,,Level - 11,9,"Assertion : Permanent tissue is composed of mature cells.
Reason :  Meristematic tissue is a group of actively dividing cells.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
2,Tissues,,Level - 12,10,"Assertion : The rigidity in leaf is due to sclerenchyma.
Reason : Sclerenchyma are dead tissue and provide mechanical strength.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,a,,AR
2,Tissues,,Olympiad / HOTS Corner,1,The epithelial tissue that lines the stomach and the intestine is,a,b,c,d,CH-2-1-ROW-134,b,,MCQ
2,Tissues,,Olympiad / HOTS Corner,2,"Direction (Q. No. 2 and 3) : Refer to the given dichotomous key and answer the following questions.
I. (a) The cells of tissue have walls. - Go to II
(b) The cells of tissue do not possess wall. - Go to III
II. (a) Tissue made of one type of cells. - Go to IV
(b) Tissue made of more than one type of cells. - Go to V
III. (a) The tissue lines the alveoli of lungs. - P
(b) The tissue forms shock absorbing cushion around some vital organs - Q
IV. (a) Cells of tissue contain air cavities and it provides buoyancy- R
b) The tissue provides mechanical strength and flexibility to young dicot stems and petioles - S
V. (a) Tissue conducts water. - T
(b) Tissue conducts organic solutes. - U

2. Select the incorrect option regarding tissues P, Q. R, S, T and U.",Pis an epithelial tissue whereas Q is a loose connective tissue.,T is either greatly reduced or absent but R is exclusively present in aquatic floating plants whereas S is found in Cucurbita stems.,"R is aerenchyma, S is collenchyma, T is xylem and U is phloem.","U is found in grit of guava, pear, etc., whereas the matrix of tissue P contains a flexible material called chondrin.",,d,,MCQ
2,Tissues,,Olympiad / HOTS Corner,3,Select the correct match of tissue and its location.,"P-Wall of Bowman's capsule
S-Epidermal covering of legume seeds","Q-Blubber of whale, R-Covering of nuts","R-Petiole of lotus, U-Hump of camel","Q-In subcutaneous tissue
T-Stele or vascular cylinder of monocot root",,d,,MCQ
2,Tissues,,Olympiad / HOTS Corner,4,"Refer to the given structure of a type of plant tissue. Identify its components X, Y and Z and select the correct statement regarding them.",Xis a non-living thin-walled cell that helps in storage of food.,"Y is devoid of nucleus but mitochondria, plastids and endoplasmic reticulum are
present in abundance in it.","Z is connected to X with the help of
plasmodesmata.",Both (b) and (c),CH-2-4-ROW-137,b,,MCQ
2,Tissues,,Olympiad / HOTS Corner,5,"In a practical laboratory, a student while observing the slide of tissue with the help of a microscope, found a bunch of cylindrical shaped cells having interconnections belong to the category of",adipose tissue,heart muscle,smooth muscle,skeletal muscle,,b,,MCQ
2,Tissues,,Olympiad / HOTS Corner,6,Tendons and ligaments are types of,Muscular tissue,Epithelial tissue,Nervous tissue,Fibrous tissue,,d,,MCQ
2,Tissues,,Olympiad / HOTS Corner,7,"A tissue which makes up the husk of coconut and whose cells are dead, is elongated and lignified is",chlorenchyma,collenchyma,parenchyma,sclerenchyma.,,d,,MCQ
2,Tissues,,Olympiad / HOTS Corner,8,The xylem in plants are responsible for,transport of water,transport of food,transport of amino acid,transport of oxygen,,a,,MCQ
2,Tissues,,Olympiad / HOTS Corner,9,"_______ transports product of photosynthesis from the leaves where they are synthesised, to other parts of the plant.",Xylem,Lymph,Nephrons,Phloem,,d,,MCQ
2,Tissues,,Olympiad / HOTS Corner,10,Which tissue of the following connects bone and muscle?,Ligament,Cartilage,Areolar tissue,Tendon,,d,,MCQ
2,Tissues,,Olympiad / HOTS Corner,11,Which is the living component of xylem?,Tracheids,Xylem fibre,xylem parenchuma,Trachea,,c,,MCQ
2,Tissues,,Olympiad / HOTS Corner,12,Living mechanical tissue is _______,parenchyma,collenchyma,sclerenchyma,chlorenchyma,,b,,MCQ
2,Tissues,,Olympiad / HOTS Corner,13,Which of the tissue has deposition of pectin?,Collenchyma,Sclerenchyma,Phloem,Xylem,,a,,MCQ
2,Tissues,,Olympiad / HOTS Corner,14,Where is the place of ciliated epithelium tissue,Ureter,Liver duct,Fallopian tube,Bile duct,,c,,MCQ
2,Tissues,,Olympiad / HOTS Corner,15,Bone is,epithelial tissue,muscular tissue,connective tissue,nervous tissue,,c,,MCQ
3,Diversity in Living Organisms,,Level - 1,1,Which group of animals belong to the same phylum?,"Palamnaeus, Pila, Limax","Tubifex, Nereis, Aphrodite","Ascaris, Dugesia, Ancylostoma","Sycon, Hydra, Obelia",,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,2,Which of the following is respiratory organ of Sepia?,Ctenidia,Gills,Tracheae,Book lungs,,a,,MCQ
3,Diversity in Living Organisms,,Level - 1,3,Five kingdom system of classification suggested by R.H. Whittaker is not based on,presence or absence of a well defined nucleus,mode of reproduction,modeof nutrition,complexity of body organisation,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,4,Which of the following is a criterion for classification of living organisms?,Cells are prokaryotic or eukaryotic,Cells occur singly or in cluster,Organisation of different body parts,All of these,,d,,MCQ
3,Diversity in Living Organisms,,Level - 1,5,Which is the most commonly used classification scheme?,Linnaeus's five kingdom scheme,Whittaker's five kingdom scheme,Darwin's five kingdom scheme,Hooke's five kingdom scheme,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,6,Organisms in the Kingdom Animalia are,multicellular and heterotrophic,multicellular and autotrophic,unicellular and autotrophic,unicellular and heterotrophic,,a,,MCQ
3,Diversity in Living Organisms,,Level - 1,7,Scientific name of an organism contains its,family and species,genus and species,phylum and order,class and family,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,8,The levels in classification are called,families,taxa,orders,kingdoms.,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,9,The sequence of taxa in the animal kingdom is,"kingdom, phylum, class, order, family, species and genus","kingdom, phylum, class, order, family, genus and species","kingdom, phylum, class, family, order, species and genus","phylum, kingdom, class, family, order, genus and species.",,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,10,Plants producing naked seeds belong to,angiosperms,cryptogams,gymnosperms,thallophytes.,,c,,MCQ
3,Diversity in Living Organisms,,Level - 1,11,Nerve cord is ____ in invertebrates,dorsal,lateral,ventral,absent,,c,,MCQ
3,Diversity in Living Organisms,,Level - 1,12,Water vascular system is a distinctive feature of,Echinodermata,Annelida,Chordata,Mollusca.,,a,,MCQ
3,Diversity in Living Organisms,,Level - 1,13,The coelom in arthropods is reduced and known as 'haemocoel' because,coelomic fluid flows in the blood vessel,blood flows in the blood vessels present in the coelom,coelom is filled with haemoglobin,blood flows in the coelom,,d,,MCQ
3,Diversity in Living Organisms,,Level - 1,14,"Who among the following is called the ""Father of taxonomy""?",Aristotle,Carolus Linnaeus,John Ray,Theophrastus,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,15,"Inahierarchial scheme of taxonomic classification, the category just below the order is",family,genus,phylum,class.,,a,,MCQ
3,Diversity in Living Organisms,,Level - 1,16,Algae can be described as,autotrophic and photosynthetic,autotrophic and chemosynthetic,heterotrophic and photosynthetic,heterotrophic and chemosynthetic,,a,,MCQ
3,Diversity in Living Organisms,,Level - 1,17,Which of the following is the common 'black bread mould' fungus?,Aspergillus,Mucor,Rhizopus,Neurospora,,c,,MCQ
3,Diversity in Living Organisms,,Level - 1,18,Pneumatic bones are found in,insects,birds,snakes,whales.,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,19,Which of the following is the use of lichens in case of pollution?,They treat the polluted water.,They act as bioindicators of air pollution.,They promote pollution.,Lichens are not related with pollution,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,20,Bryophyta acts as connecting link between,Thallophyta and Pteridophyta,Algae and Fungi,Pteridophyta and Gymnosperms,terrestrial fungi and aquatic fungi.,,a,,MCQ
3,Diversity in Living Organisms,,Level - 1,21,Unicellular eukaryotic organisms are included in,Monera,Protista,Fungi,Plantae.,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,22,In which of the following groups chlorophyll is not present?,Algae,Fungi,Bryophyta,Pteridophyta,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,23,Which of the following is not the feature of Phylum Mollusca?,Muscular foot,Soft unsegmented body,Calcareous shell,Jointed legs,,d,,MCQ
3,Diversity in Living Organisms,,Level - 1,24,The branch of biology dealing with classification is known as,physiology,taxonomy,palaeontology,mycology.,,b,,MCQ
3,Diversity in Living Organisms,,Level - 1,25,One of the following groups have organisms having perforated body,Colenterates,Molluscs,Echinodermata,Porifera.,,d,,MCQ
3,Diversity in Living Organisms,,Level - 1,26,"Which among the following have scales?
(i) Amphibians               (ii) Pisces
(iii) Reptiles                   (iv) Mammals",(i) and (iii),(iii) and (iv),(ii) and (ii),(i) and (ii).,,c,,MCQ
3,Diversity in Living Organisms,,Level - 1,27,The locomotory organs of Echinodermata are,tube feet,muscular feet,jointed legs,parapodia,,a,,MCQ
3,Diversity in Living Organisms,,Level - 1,28,Which of the following pairs belong to the category of cold blooded animals?,Snakes and birds,Bat and rats,Frog and snakes,Birds and monkey,,c,,MCQ
3,Diversity in Living Organisms,,Level - 1,29,The presence of feathers and power of flight are the characteristic features of,mammals,reptiles,Aves,amphibians.,,c,,MCQ
3,Diversity in Living Organisms,,Level - 1,30,Four-chambered heart is present in,frog,crocodile,shark,lizard.,,b,,MCQ
3,Diversity in Living Organisms,,Level - 2,31,Locomotive structures found in some protists include,muscles,flagella,tentacles,contractile vacuoles,,b,,MCQ
3,Diversity in Living Organisms,,Level - 2,32,The Linnaean system of classification uses which one among the following as the basis of organism classification?,Leaf anatomy,Flower colour,Sexual organs,Stem and root structure,,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,33,Which of the following are characteristics of both bacteria and fungi?,"Cell wall, unicellular and mitochondria","Cell wal, DNA, and plasma membrane","Plasma membrane, multicellularity, and Golgi apparatus","Nucleus, orgarelles and unicellularity",,b,,MCQ
3,Diversity in Living Organisms,,Level - 2,34,Vascular and mecnanical tissue is absent in,Bryophyta,Pteridophyta,Gymnosperms,Angiosperms.,,a,,MCQ
3,Diversity in Living Organisms,,Level - 2,35,The most primitive vascular plants are,Cycas,ferns,moss,brown algae,,b,,MCQ
3,Diversity in Living Organisms,,Level - 2,36,Motile sperms are absent in,Rhizopus,Funaria,ferns,Cycas.,,a,,MCQ
3,Diversity in Living Organisms,,Level - 2,37,In which of the following groups would you place a plant which produces spores and embryos but lacks seeds and vascular tissues?,Fungi,Pteridophytes,Bryophytes,Gymnosperms,,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,38,"Diploblastic, aquatic animals with tissue level of organisation belong to the Phylum",Protozoa,Porifera,Cnidaria,Helminthes.,,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,39,Which of the following fish has an electric organ ?,Pristis,Torpedo,Scoliodon,Anabas,,b,,MCQ
3,Diversity in Living Organisms,,Level - 2,40,Binomial system of nomenclature means that every organism has,two names one scientific and the other popular,one name given by two scientists,one scientific name consisting of a generic and specific name,a number in an international catalogue by which it can be identified.,,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,41,True roots are absent in,bryophytes,pteridophytes,gymnosperms,angiosperms.,,a,,MCQ
3,Diversity in Living Organisms,,Level - 2,42,"Body cylindrical, divided into ring like segments, with coelom and digestive system are characteristics of Phylum",Coelenterata,Arthropoda,Annelida,Mollusca.,,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,43,"Which among the tollowing has specialised tissue for conduction of water?
(i) Thallophyta             (ii) Bryophyta
(iii) Pteridophyta         (iv) Gymnosperms
",(i) and (ii) only,(ii) and (iii) only,(iii) and (iv) only,(i) and (iv) only,,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,44,"Which among the following have open circulatory system?
(i) Periplaneta           (ii)  Limax
(iii) Pheretima            (iv)  Hydra",(i) and (ii) only,(iii) and (iv) only,(i) and (iii) only,(ii) and (iv) only,,a,,MCQ
3,Diversity in Living Organisms,,Level - 2,45,"Refer to the given Venn diagram and select the correct statement regarding P, Q and R.",R could be Enterobius which is parasitic in nature,P could be Planaria which shows well marked regeneration power.,Q could be Ascaris that excretes through renette cells.,All of these,CH-3-45-ROW-193,a,,MCQ
3,Diversity in Living Organisms,,Level - 2,46,"Organisms having cells without nuclear envelope and cell organelles belong to
(i) Fungi                           (ii) Protista
(iii) Cyanobacteria          (iv) Archaebacteria",(i) and (ii) only,(iii) and (iv) only,(i) and (iv) only,(ii) and (ii) only,,b,,MCQ
3,Diversity in Living Organisms,,Level - 2,47,The feature that is not a characteristic of protochordata is,presence of notochord,bilateral symmetry and coelom,lateral gill slits,presence of circulatory system,,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,48,Meena and Hari observed an animal in their garden. Hari called it an insect while Meena said it was an earthworm. Choose the character from the following which confirms that it is an insect.,Body metamerically segmented,Body with jointed legs,Body enclosed in calcareous shell,Body soft and unsegmented,,b,,MCQ
3,Diversity in Living Organisms,,Level - 2,49,Refer to the given flow chart.,A,B,C,D,CH-3-49-ROW-197,c,,MCQ
3,Diversity in Living Organisms,,Level - 2,50,Which of the following is a chordate feature not shared by the nonchordates?,Pharymgeal gill slits,Bilateral symmetry,Metamerism,Tissue level organisation,,a,,MCQ
3,Diversity in Living Organisms,,Level - 3,1,"Assertion : Euglena possesses characteristics of both plant and animal.
Reason : Euglena is a genusof unicellular protist",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
3,Diversity in Living Organisms,,Level - 4,2,"Assertion : Organisms are named according to binomial nomenclature.
Reason : Names consist of two words-orne scientific and other vernacular",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,c,,AR
3,Diversity in Living Organisms,,Level - 5,3,"Assertion : Fungal cells have eukaryotic structure.
Reason :They lack plastids.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
3,Diversity in Living Organisms,,Level - 6,4,"Assertion : Sponges are multicellular.
Reason : Sponges have tissue level of organisation.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,c,,AR
3,Diversity in Living Organisms,,Level - 7,5,"Assertion : Metamerism is the characteristic of Annelida.
Reason : Metamerism is a type of body segmentation.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,b,,AR
3,Diversity in Living Organisms,,Level - 8,6,"Assertion : Tube feet are characteristic organs of Echinodermata.
Reason : Tube feet play an important role in reproduction",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,c,,AR
3,Diversity in Living Organisms,,Level - 9,7,"Assertion : Amphioxus has a simple organization compared to vertebrates.
Reason : Many important craniate structures are lacking in Amphioxus.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,a,,AR
3,Diversity in Living Organisms,,Level - 10,8,"Assertion : Amphibians are warm blooded animals
Reason : mphibians never undergo summer sleep.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,d,,AR
3,Diversity in Living Organisms,,Level - 11,9,"Assertion : All bryophytes are called as amphibians of plant kingdom.
Reason : Water is necessary to complete their life-cycle.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,a,,AR
3,Diversity in Living Organisms,,Level - 12,10,"Assertion : Gymnosperm seeds are naked.
Reason : They lack ovary wall.",If both Assertion and Reason are true and reason is the correct explanation of Assertion.,If both Assertion and Reason are true but Reason is not the correct explanation of Assertion.,If Assertion is true but Reason is false.,If both Assertion and Reason are false,,a,,AR
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,1,"Refer to the given flow chart and identify P, Q, R, S and T.",a,b,c,d,CH-3-1-ROW-209,b,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,2,Select the option which correctly identifies P- T.,A,B,C,D,CH-3-2-ROW-210,b,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,3,The given table represents differences between bryophytes and pteridophytes. Identify the correct ones.,I and II only,II and IV only,"I, II and IV only","IL, IV and V only",CH-3-3-ROW-211,d,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,4,Identify M-P in the given flow chart and select the correct statement regarding them.,M could be Obelia whereas N could be Sycon.,N could be Fasciola whereas O could be Ancylostoma.,M could be Pheretima whereas P could be Chiton.,Pcould be Taenia whereas O could be Ascaris.,CH-3-4-ROW-212,b,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,5,"Select the pair that shows the same relationship as the animals in the box.
                           Amoeba : Paramecium",Rhizopus: Chlamydomonas,Candida : Saccharomyces,Pteridium : Fasciola,Albugo : Adiantum,,b,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,6,"Riddhi drew a classification chart as shown below.
Now, select the option that correctly identines the characters X, Y, P or Q.",X is eucoelomic body cavity.,Pis bilateral body symmetry,Q is radial body symmetry.,Y is coelomic cavity lined by mesoderm.,CH-3-6-ROW-214,d,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,7,"Refer to the given figures of different animals.
Read the characteristics given below and select the option that correctly matches these animals with their characteristics stated.
(i) Coelom absent X
(ii) Pseudocoelom present
(iii) True coelom present
(iv) Triploblastic animal
(v) Flame cells as excretory organs
(vi) Body metamerically segmented
(vii) Nephridia are excretory organs","X-(i, vi, vii), Y-(i, iv, vi), Z-(iii, v, vi)","X-(i, iv, v), Y-(ii, iv), Z-(iii, iv, vi, vii)","X-(ii, iv, vi), Y-(i, v, vii), Z-(iii, iv, v)","X-(iii, vi), Y-(ii, iv, vii), Z-(i, v)",CH-3-7-ROW-215,b,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,8,Refer to the given Venn diagram and select the correct option regarding Y and Z.,Y can be lizard and Z can be tiger.,Y can be bat and Z can be ostrich.,Y can be snake and Z can be emu.,Y can be crocodile and Z can be frog.,CH-3-8-ROW-216,a,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,9,"Refer to the given dichotomous key and select the correct option regarding P, Q, R, S and T.
I. (a) Genetic material is not enclosed in nucleus. - Go to II
   (b) Genetic material is enclosed in nucleus. - Go to II
II. (a) Lacks cell wall. - P
   (b) Possesses cell wall. - Q
III. (a) Unicellular organism -R
      (b) Multicellular organism -Go to IV
IV. (a) Plant body is sporophytic and water is required for fertilisation. - S
(b) Plant body is sporophytic and water is not required for fertilisation. -T",Pis motile whereas Q is non-motile.,R could be yeast or Chlamnydomonas,Both S and T produce seeds for propagation of their species.,S could be Adiantum whereas T could be Riccia.,,b,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,10,"Which of the following characteristics cannot be used in grouping and sub-grouping of organisms?
i) Cells are prokaryotic or eukaryotic
ii) Presence or absence of mitochondria
iii) Number of cells in an organisms
iv) Mode of nutrition
v) Level of organisation in body
vi) Organisms are nocturnal or diurnal
vii)Organisms are oviparous or viviparous","(i), (iii), (iv) and (v)","(ii), (vi) and (vii)",(iii) and (vii),None of these,,d,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,11,"Refer to the given Venn diagram showing three organisms P, Q and R.
Which of the following statements hold true regarding P, Q and R?
(i) Chlamydomonas is shown as R.
(ii) Yeast is shown as Q.
(iii) Euglena is shown as P.
(iv) Organisms R and P form symbiotic association called lichen.","(i), (ii) and (iii)","(i), (ii) and (iv)",(iii) and (iv),(i) and (iii),,d,,MCQ
3,Diversity in Living Organisms,,Olympiad / HOTS Corner,12,"Following are some characteristics of the three divisions of kingdom Plantae Thallophyta, Bryophyta and Pteridophyta.
1. Sex organs are multicellular
2. Essentially terrestrial
3. Non-vascular
4. Lack true leaves and roots
5. Embryo formed after fertilisation
6. Photoautotrophs
7. Examples are Lycopodium, Equisetum, Azolla,Marsilea. 
8. Examples are Marchantia, Funaria and Riccia.
9. Examples are llba, Fucus, Sargassum, Cladophora
Select the option which shows the correct characteristics of the respective divisions.",A,B,C,D,CH-3-12-ROW-220,d,,MCQ
4,Why do we Fall Ill,,Level - 1,1,Common cold is a/an,chronic disease,congenital disease,acute disease,genetic disorder,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,2,Goitre is caused due to deficieney of,Vitamin A,fluorine,iodine,Vitamin C.,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,3,Which one of the following spreads through sexual contact?,Tuberculosis,Tetanus,Malaria,AIDS,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,4,Infectious diseases spread through,vectors,water,sexual contact,all of these.,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,5,Female Anopheles mosquito is carrier of a pathogen that causes,malaria,cholera,sleeping sickness,kala azar,,a,,MCQ
4,Why do we Fall Ill,,Level - 1,6,BCG vaccine is used to prevent,polio,pneumonia,tuberculosis,diarrhoea.,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,7,"In jaundice, which organ is mainly affected?",Liver,Kidney,Lungs,Brain,,a,,MCQ
4,Why do we Fall Ill,,Level - 1,8,Which of the following is a mismatch?,AIDS - Bacterial infection,Polio - Viral infection,Malaria - Protozoan infection,Elephantiasis - Helminth infection,,a,,MCQ
4,Why do we Fall Ill,,Level - 1,9,Kwashiorkor is caused due to deficiency of,iodine,vitamin,carbohydrate,protein.,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,10,Which oneof the following is a non-communicable disease?,Cancer,Tuberculosis,Cholera,Malaria,,a,,MCQ
4,Why do we Fall Ill,,Level - 1,11,Community health programme includes,providing health education,disposal of sewage,providing safe drinking water,all of these.,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,12,Which of the following is a waterbornedisease?,Dengue,Malaria,Tuberculosis,Cholera,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,13,AIDS cannot be transmitted by,sexual contact,hugs,breast feeding,blood transfusion,,b,,MCQ
4,Why do we Fall Ill,,Level - 1,14,Which one of the following is not important for individual health?,Living in clean space,Good economic condition,Social equality and harmony,Living in a large and well furnished house,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,15,The major cause of diarrhoea in children is,a bacterial infection,a fungal infection,antibiotics,none of these,,a,,MCQ
4,Why do we Fall Ill,,Level - 1,16,Uncontrolled cell division leads to,normal growth,cancer,whooping cough,gigantism.,,b,,MCQ
4,Why do we Fall Ill,,Level - 1,17,Which of the following are types of disease causing agents?,"Viruses, bacteria and fungi","Measles, mumps and chicken pox","Cholesterol, saturated fat and helminthes",All of these,,a,,MCQ
4,Why do we Fall Ill,,Level - 1,18,A person can catch cold from,a healthy person,a handshake,a sudden drop in temperature,none of these,,b,,MCQ
4,Why do we Fall Ill,,Level - 1,19,Vaccination is not available for,polio,common cold,tetanus,tuberculosis.,,b,,MCQ
4,Why do we Fall Ill,,Level - 1,20,Dengue is caused by,fungi,bacteria,virus,protozoa.,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,21,The diseases caused by defects that are present right from the birth are known as,genetic diseases,hormonal diseases,nutrient deficiency diseases,congenital diseases.,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,22,Severity of disease symptoms depends upon,number of microbes,target organ,both of these,none of these,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,23,Which of the following can make you ill if you come in contact with an infected person?,High blood pressure,Genetic abnormalities,Sneezing,Blood cancer,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,24,The limitations that are normally confronted while treating an infectious disease is/are,body functions are impaired and may never recover completely.,the patient is confined to bed for some time.,infected person serves as a potential source of spread of infectious disease to other persons.,all of these,,d,,MCQ
4,Why do we Fall Ill,,Level - 1,25,Diphtheria is caused by,nematodes,bacteria,virus,none of these,,b,,MCQ
4,Why do we Fall Ill,,Level - 1,26,Lock jaw' is another name of,malaria,kala-azar,tetanus,diphtheria.,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,27,Ringworm is due to,algae,virus,fungus,bacterium.,,c,,MCQ
4,Why do we Fall Ill,,Level - 1,28,Full form of DPT is,Dengue Pneumonia Typhoid,Diphtheria Pertussis Tetanus,Diphtheria Pertussis Typhoid,Dengue Pneumonia Tetanus.,,b,,MCQ
4,Why do we Fall Ill,,Level - 1,29,"Poliomyelitis virus, which causes infantile paralysis enters the body through the",skin,mouth,ears,eyes.,,b,,MCQ
4,Why do we Fall Ill,,Level - 1,30,Haemophilia is a/an,acquired disease,congenital disease,acute disease,None of these,,b,,MCQ
4,Why do we Fall Ill,,Level - 2,31,"Microbes that generally enter the body through nose, are likely to affect",gut,lungs,liver,None of these,,b,,MCQ
4,Why do we Fall Ill,,Level - 2,32,"Refer to the given Venn diagram
Select the correct option for P, Q, R, S and T.","P-Rhinitis, R-Mumps, T-Malaria","Q-AIDS, S-Tuberculosis, R-Diabetes","P-Dengue, Q-Chickungunya, S-Polio","Q-Cancer, R-Diphtheria, S-Ringworm",CH-4-32-ROW-252,b,,MCQ
4,Why do we Fall Ill,,Level - 2,33,Which of the following diseases does not require persons. use of antibiotics?,Diphtheria,Typhoid,Tuberculosis,Common cold,,d,,MCQ
